,id,date,rawContent,cleaned_content
98,9699,2022-04-07 23:43:38+00:00,@_kentshiro 😘💋,
99,9700,2022-04-07 23:43:35+00:00,@LexiAddam Me,me
0,9701,2022-04-08 23:59:54+00:00,Badly needed 🙃 https://t.co/mmox78tfzB,badly needed
1,9702,2022-04-08 23:59:16+00:00,"Ok lang yung binatikos mo ang mga pulitiko sa panahon ng eleksyon, pero yung lapastanganin mo ang mga kaibigan at kapamilya mo para dito, tapos mukhang di naman mananalo sa kabila ng ingay nyo, saan ka hahantong? Sana kupkupin ka ng grupong pinaglalaban mo, kahit matalo.",ok lang yung binatikos mo ang mga pulitiko sa panahon ng eleksyon pero yung lapastanganin mo ang mga kaibigan at kapamilya mo para dito tapos mukhang di naman mananalo sa kabila ng ingay nyo saan ka hahantong sana kupkupin ka ng grupong pinaglalaban mo kahit matalo
2,9703,2022-04-08 23:59:14+00:00,😤🤬😡 https://t.co/Q1kt2YWoMb,
3,9704,2022-04-08 23:58:46+00:00,🔥🔥🔥 https://t.co/fRvSyx9xcY,
4,9705,2022-04-08 23:58:41+00:00,Stay real 😄 https://t.co/hjnHaU9415,stay real
5,9706,2022-04-08 23:58:28+00:00,@mxdumpz Hahaha,hahaha
6,9707,2022-04-08 23:58:24+00:00,"Good morning guys, here's the studio set up before I had it rented out https://t.co/oeiqPvVnhg

#Studio #Bachelor #Amaia #Philippines #MovingIn",good morning guys heres the studio set up before i had it rented out
7,9708,2022-04-08 23:58:11+00:00,I'm not fine.😭 https://t.co/EmxCEv07RN,im not fine
8,9709,2022-04-08 23:58:02+00:00,dami kong pinaglalike aga aga hindot bat kasi naglalabasan kayo sa feeds ko haha,dami kong pinaglalike aga aga hindot bat kasi naglalabasan kayo sa feeds ko haha
9,9710,2022-04-08 23:58:01+00:00,@eidreane Sorry na youtube lang naman ako nagwawatch before walang ads hahha,sorry na youtube lang naman ako nagwawatch before walang ads hahha
10,9711,2022-04-08 23:57:58+00:00,FAVES IN ONE PCT https://t.co/bywFopMVzA,faves in one pct
11,9712,2022-04-08 23:57:46+00:00,Looki for Massage fairview area,looki for massage fairview area
12,9713,2022-04-08 23:57:33+00:00,i will prepare myself cos yoongi gonna ruin my life again. https://t.co/4ArsKUhQWt,i will prepare myself cos yoongi gonna ruin my life again
13,9714,2022-04-08 23:57:27+00:00,See u Ovo and Lola Amour tas sa jowa kong manlilibre ng ice cream after gig ror,see u ovo and lola amour tas sa jowa kong manlilibre ng ice cream after gig ror
14,9715,2022-04-08 23:57:25+00:00,@frnzchuaa See you!!! 😍,see you
15,9716,2022-04-08 23:57:24+00:00,"@Dan8Yang Uu! Nakakaloka! From 8 two weeks ago, to 150 last week. To more than 500 kahapon! Waaaaaah! Sama ka next time! Haha",uu nakakaloka from 8 two weeks ago to 150 last week to more than 500 kahapon waaaaaah sama ka next time haha
16,9717,2022-04-08 23:56:59+00:00,"As they shouldt. Yan ang tinatawag na balimbing at walang paninindigan. Kung kailan malakas na or sakaling panalo na, doon lang kakampi sayo.

But anyway, we need their votes also. May they be swayed for the better and not just for their own personal agendas! 💖🎶 #PinkFever https://t.co/slwTB6fGbB",as they shouldt yan ang tinatawag na balimbing at walang paninindigan kung kailan malakas na or sakaling panalo na doon lang kakampi sayo but anyway we need their votes also may they be swayed for the better and not just for their own personal agendas
17,9718,2022-04-08 23:56:44+00:00,RTO with a new team ✨🫰🏼 https://t.co/2PRwkxi7Al,rto with a new team
18,9719,2022-04-08 23:56:29+00:00,mi kookoo https://t.co/CfRcthHH0V,mi kookoo
19,9720,2022-04-08 23:56:24+00:00,@kuya_e15 @ZygmondZygmond1 @jp35600337 @Aquarian81221 @DustinChua4 @miguelborj @alteraccount924 @plusbroceb @love2spreadlove @plhivqueer03 @LemmePoz @engstudpozx @Iam_valentino14 @Cav008 Mahigpit na yakap mga kapatid!❤❤❤,mahigpit na yakap mga kapatid
20,9721,2022-04-08 23:56:21+00:00,peak volunterism grabeee 😭 https://t.co/spHjF5HFd5,peak volunterism grabeee
21,9722,2022-04-08 23:55:56+00:00,@chy_srx wala pa nga dyan mga baekhyun ...,wala pa nga dyan mga baekhyun
22,9723,2022-04-08 23:55:35+00:00,I just wanna lay in my bed..🦥 https://t.co/IEz6OkknCA,i just wanna lay in my bed
23,9724,2022-04-08 23:55:32+00:00,@chy_srx 2lng kasama ko dati naisasama ko sila,2lng kasama ko dati naisasama ko sila
24,9725,2022-04-08 23:55:24+00:00,Totoo pala talaga yung gigising ka na lang nang walang pakiramdam. 🤯🥺,totoo pala talaga yung gigising ka na lang nang walang pakiramdam
25,9726,2022-04-08 23:55:24+00:00,@NotTheRicePaddy Hala! Totoo ba Ma?,hala totoo ba ma
26,9727,2022-04-08 23:55:23+00:00,DAMIN TAO 😵‍💫,damin tao
27,9728,2022-04-08 23:54:53+00:00,Someone’s sick and cant join us for the weekend. Sad! 🥺 basta mag pagaling ka Pogs ha! 😘 Love you! ❤️,someones sick and cant join us for the weekend sad basta mag pagaling ka pogs ha love you
28,9729,2022-04-08 23:54:39+00:00,huy gagi laki pala ng problema mo HAHAHAHAHAHA tanginaaaaa,huy gagi laki pala ng problema mo hahahahahaha tanginaaaaa
29,9730,2022-04-08 23:54:31+00:00,"Lucky number 7!!

Thank you @AniketReads for making it happen! 

Best, 
Gerald 

😂 https://t.co/84nTETRV4y",lucky number 7 thank you for making it happen best gerald
30,9731,2022-04-08 23:54:12+00:00,"Visita Iglesia 1st and 2nd station (@ Our Lady of Light Parish - @olightcainta in Cainta, Rizal) https://t.co/NJ4Sf4xtwD",visita iglesia 1st and 2nd station our lady of light parish in cainta rizal
31,9732,2022-04-08 23:54:10+00:00,GOOD MORNING! ANG AGA JUNGKOOK AAHHHHH 💜💜💜 https://t.co/wPGWp28ika,good morning ang aga jungkook aahhhhh
32,9733,2022-04-08 23:54:06+00:00,"@AlfonsoCorpuz @pinoyanghang Same kindah bonkers thinking our neighboring village here in @SouthSnippets #LasPinasCity would restrict entry to pedestrians. No ID, no entry has taken a debatable mutant. Guard asks for yr ID/vaxx card as if their #friendshiproute street is private property.",same kindah bonkers thinking our neighboring village here in would restrict entry to pedestrians no id no entry has taken a debatable mutant guard asks for yr idvaxx card as if their street is private property
33,9734,2022-04-08 23:53:59+00:00,nakakaawa naman ‘tong pagkabulag ng mga nag-gate crash. they really thought they did something. sana kahit papaano may na-retain sa mga sinabi ni VPLR sa inyo at eventually mamulat na ang mga mata. https://t.co/vLQ6pOb0St,nakakaawa naman tong pagkabulag ng mga nag gate crash they really thought they did something sana kahit papaano may na retain sa mga sinabi ni vplr sa inyo at eventually mamulat na ang mga mata
34,9735,2022-04-08 23:53:30+00:00,"I'm at Luke’s Haven Private Pool and Events Place in Tanay, Rizal https://t.co/foQL35tvXE",im at lukes haven private pool and events place in tanay rizal
35,9736,2022-04-08 23:53:25+00:00,@VannreyArgo From where,from where
36,9737,2022-04-08 23:53:17+00:00,"Now Watching: Game of Thrones, Season 5, Episode 7

https://t.co/e5S6nk1ukv",now watching game of thrones season 5 episode 7
37,9738,2022-04-08 23:53:04+00:00,it's a must hahahahah https://t.co/QiWbGwBbaY,its a must hahahahah
38,9739,2022-04-08 23:53:01+00:00,@AniketReads @KushShah9492 @adityatheverma hahaha yes. 😊 hahaha geradrad hahahahah im confused. what is going on hahaha,hahaha yes hahaha geradrad hahahahah im confused what is going on hahaha
39,9740,2022-04-08 23:52:35+00:00,😍 https://t.co/k5N5JI0FEK,
40,9741,2022-04-08 23:52:08+00:00,"Nagkatamaran mag shoot sa manila, household chores entire day. #medyobusy pa din 🥲",nagkatamaran mag shoot sa manila household chores entire day pa din
41,9742,2022-04-08 23:51:58+00:00,"@janakosauniteam Dba ang sarap magtravel, pahamak si Covid eh.🙄",dba ang sarap magtravel pahamak si covid eh
42,9743,2022-04-08 23:51:45+00:00,Ayun na nga. From I Am Legend to I Am Banned. 😒 https://t.co/t2zO3iz67T,ayun na nga from i am legend to i am banned
43,9744,2022-04-08 23:51:27+00:00,"After 2 years, nakapag salon din sa wakas! 😍 https://t.co/8kR9luiWtw",after 2 years nakapag salon din sa wakas
44,9745,2022-04-08 23:51:22+00:00,@lovemyhappyfeet 🥹🥹🥹🥹,
45,9746,2022-04-08 23:51:18+00:00,Excited much sa gala today!!! 🥳,excited much sa gala today
46,9747,2022-04-08 23:51:10+00:00,"Instead of saying thank you kasi nagising ako, ang nasabi ayoko na. Kakagising ko lang pero pagod na pagod na ako.",instead of saying thank you kasi nagising ako ang nasabi ayoko na kakagising ko lang pero pagod na pagod na ako
47,9748,2022-04-08 23:51:05+00:00,patikim pa lang yan https://t.co/4UbI7FiXMY,patikim pa lang yan
48,9749,2022-04-08 23:50:32+00:00,"Bfast bago sumugod sa Booth HAHA

@JoshCulleng @ChYmEz0429 @strauberyjam 💗 https://t.co/g2nFWBaZTK",bfast bago sumugod sa booth haha
49,9750,2022-04-08 23:50:28+00:00,Saksakin mo nalang ako vebs https://t.co/I68JLnv2fA,saksakin mo nalang ako vebs
50,9751,2022-04-08 23:50:22+00:00,@TakundaAndrew @wealth_director …been there too. Mysterious isn’t it?,been there too mysterious isnt it
51,9752,2022-04-08 23:50:12+00:00,Tara bangon na may NCR Loop pa. Sksksksks,tara bangon na may ncr loop pa sksksksks
52,9753,2022-04-08 23:50:06+00:00,Hello👋 Inaantok ako...,hello inaantok ako
53,9754,2022-04-08 23:50:04+00:00,Good morninggg people! 💗,good morninggg people
54,9755,2022-04-08 23:49:39+00:00,omfg??????? https://t.co/xndCn8yQRo,omfg
55,9756,2022-04-08 23:49:31+00:00,@yxneu 2 omfs are dating,2 omfs are dating
56,9757,2022-04-08 23:49:28+00:00,and me 🙋‍♀️ https://t.co/PLZoVvICO7,and me
57,9758,2022-04-08 23:49:05+00:00,Finish na!! https://t.co/NGlOeI2U6t,finish na
58,9759,2022-04-08 23:49:03+00:00,@h5LPyKL7TP6jjop 没有疼痛的喊叫声？,
59,9760,2022-04-08 23:48:56+00:00,sana all talagaaaaaa https://t.co/Ec9gAPOwbt,sana all talagaaaaaa
60,9761,2022-04-08 23:48:15+00:00,🥺 https://t.co/9wABGQbedP,
61,9762,2022-04-08 23:48:06+00:00,🙃 https://t.co/azERftkPXH,
62,9763,2022-04-08 23:48:02+00:00,Yari ka @lrayvillafuerte .... EXPLAIN! could there be any legal punishment for this kind?🤬🥺😳🙄🤔 ...@senatePH @HouseofRepsPH @cnnphilippines @dzbb @lawyersforleni @COMELEC https://t.co/GiiJrQzXYi,yari ka explain could there be any legal punishment for this kind
63,9764,2022-04-08 23:47:52+00:00,Brave like Papa♥️ #1stDose https://t.co/0rr7jodRk5,brave like papa
64,9765,2022-04-08 23:47:52+00:00,@jeffpfern Good Morning 😍🔥🥰,good morning
65,9766,2022-04-08 23:47:30+00:00,Those hugs feels so effin good😭❤️,those hugs feels so effin good
66,9767,2022-04-08 23:47:25+00:00,See you later EXOLs ❤️ https://t.co/thc2Nc2srH,see you later exols
67,9768,2022-04-08 23:47:04+00:00,Morning Pilipinas,morning pilipinas
68,9769,2022-04-08 23:46:44+00:00,@gelobeans91 Pumunta para mangutang sa tindahan ng nanay ko wahahhaha,pumunta para mangutang sa tindahan ng nanay ko wahahhaha
69,9770,2022-04-08 23:46:37+00:00,@alylovesuju Seriously? Hahahaha.,seriously hahahaha
70,9771,2022-04-08 23:46:01+00:00,@RealGiee Thank youuuuu! Sana nga! 🤞🏼🥺👈🏼,thank youuuuu sana nga
71,9772,2022-04-08 23:45:29+00:00,"Yes Sir! We already placed our order. 
@iamclaude9 @aizapamela hahaha https://t.co/uVFKMZBjVb",yes sir we already placed our order hahaha
72,9773,2022-04-08 23:45:18+00:00,Taena hahahahaha https://t.co/1bwNYz3InW,taena hahahahaha
73,9774,2022-04-08 23:45:07+00:00,Page 99 of 365 https://t.co/3Cinb72vFQ,page 99 of 365
74,9775,2022-04-08 23:45:02+00:00,Paguran na naman ulit,paguran na naman ulit
75,9776,2022-04-08 23:45:00+00:00,Ouch dun sa “di pako ready” 🥹,ouch dun sa di pako ready
76,9777,2022-04-08 23:44:57+00:00,@haengbokHAEyo_ Magaling pipili!,magaling pipili
77,9778,2022-04-08 23:44:56+00:00,Tinatamad akong I upload mga pics namin sa bora.,tinatamad akong i upload mga pics namin sa bora
78,9779,2022-04-08 23:44:47+00:00,"When your step mother is Kapampangan and your roots are from there, ya gotta make your presence felt for today’s vidjeow! 💖 #PampangaPeoplesRally #KabaLeniKiko #Manalakáran #PampangaIsPink #GobyernongTapat #AngatBuhayLahat #KulayRosasAngBukas https://t.co/7gPrZajIyr",when your step mother is kapampangan and your roots are from there ya gotta make your presence felt for todays vidjeow áran
79,9780,2022-04-08 23:44:39+00:00,@patrickfprovido Panalo! Hahaha,panalo hahaha
80,9781,2022-04-08 23:44:15+00:00,"@rehenami SEE YOU, VACCLA",see you vaccla
81,9782,2022-04-08 23:44:08+00:00,@TaehyahK ang babbyy at tje same time ang hot nia tignan 😍,ang babbyy at tje same time ang hot nia tignan
82,9783,2022-04-08 23:44:01+00:00,@PrinceKyu5 @JustMeMhads ito yorn. Help! Hahaha. 9 ganito ko 🤣,ito yorn help hahaha 9 ganito ko
83,9784,2022-04-08 23:43:55+00:00,Aga pa rin natin nagigising kahit 3:30AM na natulog. 🥱,aga pa rin natin nagigising kahit 330am na natulog
84,9785,2022-04-08 23:43:53+00:00,"Tried four times, and still not working.",tried four times and still not working
85,9786,2022-04-08 23:43:34+00:00,thank youuuuuuuuu Lord! 💙,thank youuuuuuuuu lord
86,9787,2022-04-08 23:43:24+00:00,"@jclem3 Congrats, proud Daddy!",congrats proud daddy
87,9788,2022-04-08 23:43:23+00:00,"@ABSCBNNews @arraperezDZMM Current administration, DepEd, BASURA! The damage has been done! The least you can do is apologize to VP Leni, di niyo pa magawa! Nakakasuka kayo! 🤢",current administration deped basura the damage has been done the least you can do is apologize to vp leni di niyo pa magawa nakakasuka kayo
88,9789,2022-04-08 23:43:20+00:00,hoy gago nakabenta ako hahahahaha! budol sa sale 💙,hoy gago nakabenta ako hahahahaha budol sa sale
89,9790,2022-04-08 23:43:20+00:00,Fund Transfer: You've been inactive for a while. You need to log out and log in again to proceed with this transaction.,fund transfer youve been inactive for a while you need to log out and log in again to proceed with this transaction
90,9791,2022-04-08 23:43:17+00:00,@SirHoldenA @RuPaulsDragRace Any nga ako di ba? Wag kang #PaladesisyonForLeni 😛😂,any nga ako di ba wag kang
91,9792,2022-04-08 23:43:06+00:00,Lets go to the beach each! Lets go get away! ☀️🌊 https://t.co/TlbMDhSebU,lets go to the beach each lets go get away
92,9793,2022-04-08 23:42:57+00:00,@ohheyjoelina PC kasi pang WFH ko ang hassle bitbitin HAHAHA  naol laptop,pc kasi pang wfh ko ang hassle bitbitin hahaha naol laptop
93,9794,2022-04-08 23:42:11+00:00,take care bb 💜💜 https://t.co/njWz4k7k1O,take care bb
94,9795,2022-04-08 23:42:02+00:00,Mommy nicole.jpeg 😆 HAHAHAHAHA FUNNY! SHEEEESH https://t.co/2Nke0jNHDr,mommy nicole jpeg hahahahaha funny sheeeesh
95,9796,2022-04-08 23:42:02+00:00,"Passing of the Crown? Surpass the 137K sibuyas of Pasig Rally, Pampanga! Good luck and enjoy!

MAS RADIKAL MAGMAHAL.

🌸💗🌸

#PampangaIsPink
#Manalakaran
#KabaLENIKIKO 
#LabanLeniKiko2022 
#LetLeniLead 
#IpanaloNa10To https://t.co/v3VWdKeS0r",passing of the crown surpass the 137k sibuyas of pasig rally pampanga good luck and enjoy mas radikal magmahal
96,9797,2022-04-08 23:42:01+00:00,Ginagago ata ako nitong  BDO.,ginagago ata ako nitong bdo
97,9798,2022-04-08 23:41:34+00:00,MGA PUYAT FOR EXO,mga puyat for exo
98,9799,2022-04-08 23:41:31+00:00,@geleezaa Pinakapogi sa lahat ng Genshin characters 😓 di na afford ng wallet ko 🤣,pinakapogi sa lahat ng genshin characters di na afford ng wallet ko
99,9800,2022-04-08 23:41:30+00:00,"@drivanvicente Tagging @Arshiethromycin
Pakibasa. 🤣",tagging pakibasa
0,9801,2022-04-09 23:59:56+00:00,And will die again probably later.. 🤭🙈🙊 https://t.co/MIysTECSVE,and will die again probably later
1,9802,2022-04-09 23:59:52+00:00,"Iba ung peace when im with you, really",iba ung peace when im with you really
2,9803,2022-04-09 23:59:44+00:00,@_JPDoydora Yaaas! Ingat din Pao and fighting sa studies mo! 🧡,yaaas ingat din pao and fighting sa studies mo
3,9804,2022-04-09 23:59:36+00:00,"@EvanD Both are one-hit wonders. I’m torn, but I wouldn’t walk 500 miles to see Natalie.",both are one hit wonders im torn but i wouldnt walk 500 miles to see natalie
4,9805,2022-04-09 23:59:26+00:00,"@TAKAZUKI_HASHI @KirstenTtv But i love animals.. really .. i got a fish, tarantula and cat at home. Bruhhh.  Hahaha",but i love animals really i got a fish tarantula and cat at home bruhhh hahaha
5,9806,2022-04-09 23:59:22+00:00,@milesocampo_14 salamat sa PANININDIGAN kay #LeniKikoAllTheWay,salamat sa paninindigan kay
6,9807,2022-04-09 23:59:17+00:00,@clarenejoycee @AlcorezaMicah Puro amba haha,puro amba haha
7,9808,2022-04-09 23:59:17+00:00,"🤭 @ Santa Mesa, Manila https://t.co/zanEMrgyF4",santa mesa manila
8,9809,2022-04-09 23:58:52+00:00,"Bea’s #1 cheerleader talaga ‘tong si Thirdy 😂😍 

#thirbea for todays videow!! sinakop niyo na naman fyp ko huhu https://t.co/Spa4RMnl5K",beas cheerleader talaga tong si thirdy for todays videow sinakop niyo na naman fyp ko huhu
9,9810,2022-04-09 23:58:52+00:00,@lezkeepitloey 🙋ako din po para mareplay lagi 🥹,ako din po para mareplay lagi
10,9811,2022-04-09 23:58:31+00:00,@etsu_desembrana ありがとうございます。なんでも知ってる。😄　赤い線はやばいやつじゃないですか。,
11,9812,2022-04-09 23:58:02+00:00,*Shower,shower
12,9813,2022-04-09 23:57:53+00:00,@denkmit @Petrux9 @MotoAmerica @Scholtzm20 @DunlopMoto Damn... I should have bet those 10 😁 Congrats @Petrux9 for his 1st victory 🏆 (just the 1st of many i bet),damn i should have bet those 10 congrats for his 1st victory just the 1st of many i bet
13,9814,2022-04-09 23:57:46+00:00,"Yoko na, pagod na ako, want to end this. 🤯😅",yoko na pagod na ako want to end this
14,9815,2022-04-09 23:57:43+00:00,"@MrBeast @Thea_Booysen  congrats 🫰🫰🫰
#KCA #KCApril #Nickelodeon @Nickelodeon https://t.co/oix2AfTAcw",congrats
15,9816,2022-04-09 23:57:38+00:00,"Haba ng buhok ko, umabot na sa Bagac 😂",haba ng buhok ko umabot na sa bagac
16,9817,2022-04-09 23:57:38+00:00,"Tagal gumising, napapanaginipan pa ata ako 🤣",tagal gumising napapanaginipan pa ata ako
17,9818,2022-04-09 23:57:36+00:00,@chimpoychanpoy https://t.co/s9lXeA70we pinayat.,pinayat
18,9819,2022-04-09 23:57:29+00:00,"@mayfangirllife @HannaMaeZuki @SB19Official Hi Kaps, may binigay po ba na instruction about printing? Not sure po kasi e since physical ticket meron ako. Try ko call ticketnet or Araneta or baka may ibang A'TIN dito na may alam.  

SLMT ARANETA CITY
#TimeSquareFoodPark
@SB19Official #SB19
Listen to #Bazinga_SB19",hi kaps may binigay po ba na instruction about printing not sure po kasi e since physical ticket meron ako try ko call ticketnet or araneta or baka may ibang atin dito na may alam slmt araneta city listen to
19,9820,2022-04-09 23:57:27+00:00,@KaloyMissLoss Ahahaha pwede pwede!,ahahaha pwede pwede
20,9821,2022-04-09 23:57:16+00:00,Palm Sunday Mass... #winterregino #world #palmsunday2022 #philippines https://t.co/sd45SW8Abj,palm sunday mass
21,9822,2022-04-09 23:57:13+00:00,napakagandang umagang bungad neto https://t.co/vCioqMntXB,napakagandang umagang bungad neto
22,9823,2022-04-09 23:57:12+00:00,"Nastress ako before ako umakyat ng bundok, worth it naman pala. Kahit nakakapagod at ilang beses na nagsabi na ang sakit na ng mga paa at hita, at the end of this hike- it is all worth it! ♥️ https://t.co/yVvq8TuC38",nastress ako before ako umakyat ng bundok worth it naman pala kahit nakakapagod at ilang beses na nagsabi na ang sakit na ng mga paa at hita at the end of this hike it is all worth it
23,9824,2022-04-09 23:57:10+00:00,👇🏻👇🏻👇🏻 #RestoreTheSnyderVerse https://t.co/sW19NQsdXF,
24,9825,2022-04-09 23:56:12+00:00,"Just posted a photo @ Violago Homes Parkwood Hills, Quezon City https://t.co/XCdXGFBaKu",just posted a photo violago homes parkwood hills quezon city
25,9826,2022-04-09 23:56:11+00:00,Bwiset yan. Dapat pala hindi ako natulog ulit nung alas singko.,bwiset yan dapat pala hindi ako natulog ulit nung alas singko
26,9827,2022-04-09 23:56:06+00:00,Ganito mangyayari kapag binoto nyo si Beybi/M. Magkakagulo ang Pinas. Tsk! https://t.co/ei7Mg6g40a,ganito mangyayari kapag binoto nyo si beybim magkakagulo ang pinas tsk
27,9828,2022-04-09 23:56:02+00:00,my prince❤ https://t.co/9QTiogROi8,my prince
28,9829,2022-04-09 23:55:59+00:00,@chiaye168 Hhahaha pag uwi ang bibilhin na panggargle,hhahaha pag uwi ang bibilhin na panggargle
29,9830,2022-04-09 23:55:47+00:00,Fighting disinformation in the Age of Social Media | Karerin Natin 'Yan https://t.co/MvH2lBJh5j via @YouTube,fighting disinformation in the age of social media karerin natin yan via
30,9831,2022-04-09 23:55:24+00:00,@ACES_Orlando @BGYO_members @bgyo_ph Sige Mamsh. Pero sign language muna ngayong  umaga. Hahahahah,sige mamsh pero sign language muna ngayong umaga hahahahah
31,9832,2022-04-09 23:54:59+00:00,Aliw ang Mang tomas HAHA,aliw ang mang tomas haha
32,9833,2022-04-09 23:54:48+00:00,Dunno how to smile anymore.,dunno how to smile anymore
33,9834,2022-04-09 23:54:31+00:00,MEEE HEE HEEE HEEE HEE! -IYAK NG KAMBING https://t.co/6bMlNNzxSN,meee hee heee heee hee iyak ng kambing
34,9835,2022-04-09 23:54:30+00:00,@ABC_STALLION yuppp! always true to their fans,yuppp always true to their fans
35,9836,2022-04-09 23:53:53+00:00,I wonder of we will get new Bigbang music for Summer??? 🤔🤔🤔 The seasonal concept of Still Life is now making me curious... 😅😅😅,i wonder of we will get new bigbang music for summer the seasonal concept of still life is now making me curious
36,9837,2022-04-09 23:53:51+00:00,"@fairytale_EHEH SUPERSTAR KIM TAEHYUNG

I can't stop Listening to #ChristmasTree by #V the beautiful and heartwarming song #V_ChristmasTree by #V @BTS_twt",superstar kim taehyung i cant stop listening to by the beautiful and heartwarming song by
37,9838,2022-04-09 23:53:48+00:00,Finished Elden Ring's three main endings (and watched the two others). So yay New Game+ later woohoo 👏 https://t.co/y9O1pqBkbz,finished elden rings three main endings and watched the two others so yay new game later woohoo
38,9839,2022-04-09 23:53:32+00:00,I vow to never leave them. 💜 https://t.co/i8qsABSAIo,i vow to never leave them
39,9840,2022-04-09 23:53:19+00:00,Gusto ko na lang maglaho. 🤯,gusto ko na lang maglaho
40,9841,2022-04-09 23:53:12+00:00,@CsxNase See youuuu,see youuuu
41,9842,2022-04-09 23:53:01+00:00,ang parusa kaka soft drinks,ang parusa kaka soft drinks
42,9843,2022-04-09 23:53:01+00:00,@artofmacoy pabuhat naman po idol,pabuhat naman po idol
43,9844,2022-04-09 23:52:59+00:00,"Hot and cute at the same time. 

SUPERSTAR KIM TAEHYUNG

I can't stop Listening to #ChristmasTree by #V the beautiful and heartwarming song #V_ChristmasTree by #V @BTS_twt https://t.co/6vypxooReH",hot and cute at the same time superstar kim taehyung i cant stop listening to by the beautiful and heartwarming song by
44,9845,2022-04-09 23:52:50+00:00,@IamAkang02 See you ate.,see you ate
45,9846,2022-04-09 23:51:54+00:00,"Henlo naman sa 2 packs ng strepsils na binili ko kahapon hahahaha! Paos ako mga mamshie. Pero ilalaban mamaya. Sabi nga ni Pat dapat punit lalamunan. Hahahaha
Para sa pagmamahal sa best boys. Sign language muna for today’s videow para mamaya may lalabas na boses. Hahahaha",henlo naman sa 2 packs ng strepsils na binili ko kahapon hahahaha paos ako mga mamshie pero ilalaban mamaya sabi nga ni pat dapat punit lalamunan hahahaha para sa pagmamahal sa best boys sign language muna for todays videow para mamaya may lalabas na boses hahahaha
46,9847,2022-04-09 23:51:44+00:00,Magpirmi ka mamaya ha. Yung kamay mo jusko. https://t.co/FeBPlI741L,magpirmi ka mamaya ha yung kamay mo jusko
47,9848,2022-04-09 23:51:05+00:00,@israel_inxs huhu update ko po kayo 🥺,huhu update ko po kayo
48,9849,2022-04-09 23:51:02+00:00,"Hottest and cutest idol to have ever walked this planet. 

SUPERSTAR KIM TAEHYUNG

I can't stop Listening to #ChristmasTree by #V the beautiful and heartwarming song #V_ChristmasTree by #V @BTS_twt https://t.co/aV0phxfSem https://t.co/f7wSj69ywS",hottest and cutest idol to have ever walked this planet superstar kim taehyung i cant stop listening to by the beautiful and heartwarming song by
49,9850,2022-04-09 23:51:00+00:00,😆😆 https://t.co/cG8gCrRVSt,
50,9851,2022-04-09 23:50:51+00:00,@noelleisthename Hahaha. Panalo to.,hahaha panalo to
51,9852,2022-04-09 23:50:32+00:00,it's also nice to see @hello_nadine performing her song produced by VIVA. It's been a while. #ParaParaan #Nadine #PampangaIsPink  #PampangaForLeniKiko,its also nice to see performing her song produced by viva its been a while
52,9853,2022-04-09 23:50:21+00:00,"Praying for the UniTeam won't cost you anything. Isama na natin sa ating morning prayers mga kaBBMSARA. #PrayForTheUniTeam
#BBMSaraUNITEAM https://t.co/rOIZosEM1q",praying for the uniteam wont cost you anything isama na natin sa ating morning prayers mga kabbmsara
53,9854,2022-04-09 23:50:15+00:00,Almusal is dispute hahahaha,almusal is dispute hahahaha
54,9855,2022-04-09 23:50:12+00:00,"#PalmSunday2022
#PrayForThePhilippines https://t.co/WOZidPWYuL",
55,9856,2022-04-09 23:49:56+00:00,"A esto me refería con lo de las fondas medievales.
https://t.co/iU6d7bkBNl",a esto me refería con lo de las fondas medievales
56,9857,2022-04-09 23:49:55+00:00,"""Blessed is he who comes in the name of the Lord."" https://t.co/VUxwKtWGiI",blessed is he who comes in the name of the lord
57,9858,2022-04-09 23:49:43+00:00,"Ganito talaga mag isip ang mga TALUNAN😂🤣 ""THINKERS ARE DOERS"" It really takes one to know one 😜PALIBHASA GAWAIN NYO DI BA? MAGKANO BA ATE? Tssskkk YOU ARE SO PATHETIC! Unity? Yeah Unified with lies &amp; fake news! United you LIE divided you CRY..see you this coming election✊🌷🇵🇭 https://t.co/wdmVoCBZxE",ganito talaga mag isip ang mga talunan thinkers are doers it really takes one to know one palibhasa gawain nyo di ba magkano ba ate tssskkk you are so pathetic unity yeah unified with lies and fake news united you lie divided you cry see you this coming election
58,9859,2022-04-09 23:49:39+00:00,It's gonna be a long week ahead. But I know it will be worth it. ❤️😇,its gonna be a long week ahead but i know it will be worth it
59,9860,2022-04-09 23:49:36+00:00,Off to dentist 🙉,off to dentist
60,9861,2022-04-09 23:49:36+00:00,@parkbogumfamiIy @BOGUMMY Blessed Sunday Fam🙏,blessed sunday fam
61,9862,2022-04-09 23:49:17+00:00,"Idk when will I get over this. But, crying feels not a stranger anymore after MJ's military enlisment announcement. I couldn't even sleep. 😟 https://t.co/tKmSsTp4Y5",idk when will i get over this but crying feels not a stranger anymore after mjs military enlisment announcement i couldnt even sleep
62,9863,2022-04-09 23:49:11+00:00,Concert yarn,concert yarn
63,9864,2022-04-09 23:49:05+00:00,"@4thImpactMusic @SB19Official @AranetaCity @TheBigDome @BINI_ph @bgyo_ph @Official_ALAMAT @KAIAOfficialPH @mnl48official @1stoneOfficial
#PPOPCON2022 #PPOPCONatTheBigDome #PPOPCONAtAranetaCity #SB19 #4thImpact #BINI #MNL48 #bgyo #ALAMAT #1stone 
Excited na me
D-Day https://t.co/oOtKXgROGP",excited na me d day
