,id,date,rawContent,cleaned_content,english_relative_frequency
95,5296,2022-02-22 23:40:39+00:00,HOY ANG CUTE NUNG ASO MARUNONG MAGWAIT AT TUMAWID SA PEDESTRIAN LANE 😭😭😭😭😭😭😭,hoy ang cute nung aso marunong magwait at tumawid sa pedestrian lane,0.6666666666666666
99,5300,2022-02-22 23:40:05+00:00,Wooohooooo good morning!!!! https://t.co/VUK4W4QtGW,wooohooooo good morning,0.6666666666666666
10,5311,2022-02-23 23:57:33+00:00,"PRC Boni, baka naman? Shuta kayo.",prc boni baka naman shuta kayo,0.6666666666666666
14,5315,2022-02-23 23:56:22+00:00,lah? Ang daldal talaga amp,lah ang daldal talaga amp,0.6
20,5321,2022-02-23 23:54:48+00:00,"So that's the reason why may mga nagsasabi ""Eh tahimik naman sa probinsya nuon, sa Maynila lang naman yang people power na yan"" kasi di na nareach ng signal https://t.co/jp8Krya5Rq",so thats the reason why may mga nagsasabi eh tahimik naman sa probinsya nuon sa maynila lang naman yang people power na yan kasi di na nareach ng signal,0.6551724137931034
54,5355,2022-02-23 23:46:53+00:00,@kenjeryle Hahaha alam na,hahaha alam na,0.6666666666666666
61,5362,2022-02-23 23:45:58+00:00,mabilis pa sayo ung paparazzi na nanira ky yq. umayos ka nga @cubeunited parang di ka ent company. gigil mo ko https://t.co/h7CZmnmxco,mabilis pa sayo ung paparazzi na nanira ky yq umayos ka nga parang di ka ent company gigil mo ko,0.65
67,5368,2022-02-23 23:44:36+00:00,NAMISS KO YON!!!!!!!!,namiss ko yon,0.6666666666666666
69,5370,2022-02-23 23:44:26+00:00,"Hoy kasya na uli sa akin yung ibang t-shirts ko 😭 

(I always resolve to lose weight kapag masisikip na ang mga damit ko lols)",hoy kasya na uli sa akin yung ibang t shirts ko i always resolve to lose weight kapag masisikip na ang mga damit ko lols,0.68
74,5375,2022-02-23 23:42:07+00:00,Good morning po sa inyong lahat &lt;33,good morning po sa inyong lahat lt33,0.6666666666666666
77,5378,2022-02-23 23:40:51+00:00,"Taena, uuwi kameng San Juan Batangas this weekend to meet the parents. kinakabahan ako :(",taena uuwi kameng san juan batangas this weekend to meet the parents kinakabahan ako,0.6428571428571429
83,5384,2022-02-23 23:39:42+00:00,"Good morning saken, pinusuan lahat ni crush myday ko HAHAHA",good morning saken pinusuan lahat ni crush myday ko hahaha,0.6
93,5394,2022-02-23 23:37:37+00:00,Nakakamanhid din pala,nakakamanhid din pala,0.6666666666666666
0,5401,2022-02-24 23:59:58+00:00,War flashbacks~ zzzz,war flashbacks zzzz,0.6666666666666666
9,5410,2022-02-24 23:57:56+00:00,"Gad, di ko alam anong uunahin ko hahaha",gad di ko alam anong uunahin ko hahaha,0.625
11,5412,2022-02-24 23:57:39+00:00,AAA usto ko pa magsleep 😩😩😩,aaa usto ko pa magsleep,0.6
28,5429,2022-02-24 23:54:45+00:00,Happy looooong weekend! Sa march na ako papasok ulit 🤪,happy looooong weekend sa march na ako papasok ulit,0.6666666666666666
34,5435,2022-02-24 23:53:58+00:00,"ilang araw na 'kong nagiging morning person,,, 'di ako natutuwa :)",ilang araw na kong nagiging morning person di ako natutuwa,0.6
47,5448,2022-02-24 23:51:06+00:00,@BisayangIlokano ... yeah you're right! https://t.co/JWdBNHrY2Y,yeah youre right,0.6666666666666666
64,5465,2022-02-24 23:46:07+00:00,"Ang mensahe ni B/b/m pa tungkol sa ika 36 na anibersaryo ng EDSA People power:

""

""
(end)",ang mensahe ni bbm pa tungkol sa ika 36 na anibersaryo ng edsa people power end,0.6
67,5468,2022-02-24 23:45:09+00:00,Ang saya lang kahapon. Kahit di ako nakareceive ng gift ang dami kong blessings na dumating and dadating pa. Thanks G talaga.,ang saya lang kahapon kahit di ako nakareceive ng gift ang dami kong blessings na dumating and dadating pa thanks g talaga,0.6818181818181818
82,5483,2022-02-24 23:41:28+00:00,Nadaan akong UP haha pota aray. Sana yung other self ko sa ibang universe eh asa Diliman hano. 🤧,nadaan akong up haha pota aray sana yung other self ko sa ibang universe eh asa diliman hano,0.6666666666666666
83,5484,2022-02-24 23:40:50+00:00,Shutaa ang aga aga antok na antok ako🥴,shutaa ang aga aga antok na antok ako,0.625
89,5490,2022-02-24 23:39:30+00:00,#fridayjog @ SM City Marilao https://t.co/UJRuPAFXMn,sm city marilao,0.6666666666666666
99,5500,2022-02-24 23:38:10+00:00,Panahon na siguro para mag unfriend ng mga nilalang sa fb ko 🙃,panahon na siguro para mag unfriend ng mga nilalang sa fb ko,0.6666666666666666
11,5512,2022-02-25 23:57:31+00:00,3 days ng di ayos HAHAHAHAHAHAHA,3 days ng di ayos hahahahahahaha,0.6
22,5523,2022-02-25 23:55:12+00:00,Nako tigilan moko,nako tigilan moko,0.6666666666666666
44,5545,2022-02-25 23:51:55+00:00,@Noyashie Aya! Gumowning c:,aya gumowning c,0.6666666666666666
45,5546,2022-02-25 23:51:55+00:00,‘Di ko na talaga mapigilang mambarda sa FB. BUTI NA LANG WEEKEND NA! 😂😂😂 https://t.co/K6YfqmiYeJ,di ko na talaga mapigilang mambarda sa fb buti na lang weekend na,0.6923076923076923
69,5570,2022-02-25 23:48:00+00:00,#saturdayjog @ SM City Marilao https://t.co/Mr3HbWNI4z,sm city marilao,0.6666666666666666
78,5579,2022-02-25 23:45:09+00:00,I'm at Ninoy Aquino International Airport (MNL) Terminal 3 - @miaagovph in Pasay City https://t.co/CwOdVLhFtH,im at ninoy aquino international airport mnl terminal 3 in pasay city,0.6363636363636364
85,5586,2022-02-25 23:43:02+00:00,4pm yesterday to 7 42am today gising pa din ako tng ina,4pm yesterday to 7 42am today gising pa din ako tng ina,0.6666666666666666
88,5589,2022-02-25 23:42:45+00:00,shet parang lalagnatin pa ata ko. wag nman sana. may pasok pa bukas :(((,shet parang lalagnatin pa ata ko wag nman sana may pasok pa bukas,0.6153846153846154
13,5614,2022-02-26 23:56:09+00:00,Huy sana nag tanong ka muna kung masaya nga baa 😅,huy sana nag tanong ka muna kung masaya nga baa,0.6
14,5615,2022-02-26 23:56:03+00:00,@ilyviaa Amagi brilliant park https://t.co/4QKTysoxek,amagi brilliant park,0.6666666666666666
23,5624,2022-02-26 23:53:32+00:00,@raawrvin @yssshhhh_ Yung assignment ko ng 3 weeks wala pa ko nasisimulan kahit isa. Pekein ko na lang din kaya ‘to? Hahahahahahahahaha,yung assignment ko ng 3 weeks wala pa ko nasisimulan kahit isa pekein ko na lang din kaya to hahahahahahahahaha,0.631578947368421
31,5632,2022-02-26 23:51:26+00:00,"13 days na mga Mons ko sa Baguio. Paki tibag na po para makauwi na sila sa Maynila. Please! 🙏 

#PokemonGo #BaguioRaiders https://t.co/1ApuWJIJjs",13 days na mga mons ko sa baguio paki tibag na po para makauwi na sila sa maynila please,0.6666666666666666
35,5636,2022-02-26 23:50:40+00:00,Antok pa ako 😴,antok pa ako,0.6666666666666666
40,5641,2022-02-26 23:48:26+00:00,Kahit nag iingay pa si mama di ako mababago mood ko shutaa,kahit nag iingay pa si mama di ako mababago mood ko shutaa,0.6666666666666666
46,5647,2022-02-26 23:47:22+00:00,"kala ko naman kakilal mo talaga, sa grindr mo lang pala nakilala 😂 enjoy!",kala ko naman kakilal mo talaga sa grindr mo lang pala nakilala enjoy,0.6153846153846154
51,5652,2022-02-26 23:45:52+00:00,Napapangiti ako kapag nakikita ko tong first officer na to e hahahahhaha cute cute ba naman 🥰😂,napapangiti ako kapag nakikita ko tong first officer na to e hahahahhaha cute cute ba naman,0.6875
65,5666,2022-02-26 23:41:12+00:00,#Attendance Otw to church. 😊🙏🏼,otw to church,0.6666666666666666
70,5671,2022-02-26 23:39:45+00:00,Mas bagay sana kung pumayat na kaso puyat lang po eh. 😊💙 https://t.co/HdBSzete4R,mas bagay sana kung pumayat na kaso puyat lang po eh,0.6363636363636364
72,5673,2022-02-26 23:39:29+00:00,@DK_Austin_ Ayyy love it 🤣,ayyy love it,0.6666666666666666
88,5689,2022-02-26 23:33:00+00:00,C-rappler.. baka naman! Haha. https://t.co/kiVVh7boEg,c rappler baka naman haha,0.6
99,5700,2022-02-26 23:30:28+00:00,"Paano yung kilig??🤭😍😍😍
Good morning 💜💚 https://t.co/nbxOuTnA6O",paano yung kilig good morning,0.6
9,5710,2022-02-27 23:59:11+00:00,early mo ghorl https://t.co/y9HuTxLXbb,early mo ghorl,0.6666666666666666
13,5714,2022-02-27 23:59:00+00:00,@jerry82278740 Nakakahanga? Eh isa yan sa mga nakikinabang sa Ill gotten wealth eh. Pano naman naging kahanga hanga? Porket artista lang? Hinde ba obvious sa yo na naglilinis sya ng image to gain supporters?,nakakahanga eh isa yan sa mga nakikinabang sa ill gotten wealth eh pano naman naging kahanga hanga porket artista lang hinde ba obvious sa yo na naglilinis sya ng image to gain supporters,0.6060606060606061
